id,event_type,event_cause,latitude,longitude,requires_road_closure,priority,corridor,zone,duration_minutes,hour,day_of_week,is_weekend,police_station
FKID005304,unplanned,pot_holes,12.8543884,77.5886858,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005305,unplanned,pot_holes,12.854762,77.5887142,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005306,unplanned,pot_holes,12.8550432,77.5886943,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005307,unplanned,pot_holes,12.8551074,77.5887084,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005308,unplanned,pot_holes,12.8551074,77.5887084,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005309,unplanned,pot_holes,12.8551342,77.5887076,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005310,unplanned,pot_holes,12.8555298,77.5886819,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Thalagattapura
FKID005311,unplanned,pot_holes,12.85521,77.5887933,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005312,unplanned,pot_holes,12.865231,77.5913855,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Thalagattapura
FKID005313,unplanned,pot_holes,12.866052,77.5920334,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005314,unplanned,pot_holes,12.8662812,77.5918829,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005315,unplanned,pot_holes,12.8662784,77.5918883,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005316,unplanned,pot_holes,12.8662784,77.5918883,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005317,unplanned,road_conditions,13.0109833,77.5457767,False,Low,Non-corridor,West Zone 1,1440.0,22.0,4.0,0,Rajajinagar
FKID005318,unplanned,vehicle_breakdown,12.9168713,77.5975225,False,High,Bannerghata Road,South Zone 1,40.7,22.0,4.0,0,Jayanagara
FKID005319,unplanned,pot_holes,12.8665636,77.5919853,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005320,unplanned,pot_holes,12.8692308,77.5931644,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005321,unplanned,pot_holes,12.8702934,77.5931978,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Thalagattapura
FKID005322,unplanned,pot_holes,12.870628,77.5936179,False,High,Bannerghata Road,South Zone 1,1440.0,22.0,4.0,0,Hulimavu
FKID005323,unplanned,water_logging,12.9853954,77.7083486,False,Low,Non-corridor,East Zone 1,1440.0,23.0,4.0,0,Mahadevapura
FKID005324,unplanned,pot_holes,12.8733164,77.6249039,False,Low,Non-corridor,South Zone 1,1440.0,1.0,5.0,1,Hulimavu
FKID005325,unplanned,pot_holes,12.8731079,77.624825,False,Low,Non-corridor,South Zone 1,1440.0,1.0,5.0,1,Hulimavu
FKID005326,unplanned,pot_holes,12.8731546,77.6247705,False,Low,Non-corridor,South Zone 1,1440.0,1.0,5.0,1,Hulimavu
FKID005327,unplanned,vehicle_breakdown,13.0298582,77.5380185,False,High,Tumkur Road,West Zone 1,19.7,2.0,5.0,1,Yeshwanthpura
FKID005328,unplanned,tree_fall,12.9905555,77.6609074,True,Low,Non-corridor,Central Zone 1,732.1,2.0,5.0,1,Banaswadi
FKID005329,unplanned,pot_holes,12.9027733,77.624135,False,Low,Non-corridor,South Zone 2,1440.0,3.0,5.0,1,Madiwala
FKID005330,unplanned,pot_holes,12.90216,77.6239417,False,Low,Non-corridor,South Zone 2,1440.0,3.0,5.0,1,Madiwala
FKID005331,unplanned,pot_holes,12.8994133,77.6221783,False,Low,Non-corridor,South Zone 2,1440.0,4.0,5.0,1,Madiwala
FKID005332,unplanned,pot_holes,12.8988933,77.6220117,False,Low,Non-corridor,South Zone 2,1440.0,4.0,5.0,1,Madiwala
FKID005333,unplanned,pot_holes,12.8979667,77.6215817,False,Low,Non-corridor,South Zone 2,1440.0,4.0,5.0,1,Madiwala
FKID005334,unplanned,pot_holes,12.8955633,77.6205933,False,Low,Non-corridor,South Zone 2,1440.0,4.0,5.0,1,Madiwala
FKID005335,unplanned,pot_holes,12.8967167,77.6260983,False,Low,Non-corridor,South Zone 2,1440.0,4.0,5.0,1,Madiwala
FKID005336,unplanned,pot_holes,12.8973781,77.626241,False,Low,Non-corridor,South Zone 2,1440.0,4.0,5.0,1,Madiwala
FKID005337,unplanned,pot_holes,12.9022346,77.6278238,False,Low,Non-corridor,South Zone 2,1440.0,4.0,5.0,1,Madiwala
FKID005338,unplanned,pot_holes,12.9220149,77.6139905,False,Low,Non-corridor,South Zone 2,1440.0,4.0,5.0,1,Madiwala
FKID005339,unplanned,vehicle_breakdown,12.9126831,77.5673126,False,High,ORR West 1,South Zone 1,75.4,5.0,5.0,1,K.S. Layout
FKID005340,unplanned,pot_holes,12.8884424,77.5362306,False,Low,Non-corridor,South Zone 1,1440.0,19.0,5.0,1,Thalagattapura
FKID005341,unplanned,water_logging,13.0128793,77.5546021,False,High,West of Chord Road,West Zone 2,1440.0,19.0,5.0,1,Malleshwaram
FKID005342,unplanned,accident,12.8804543,77.6452946,False,High,Hosur Road,South Zone 2,20.6,20.0,5.0,1,Electronic City
FKID005343,unplanned,construction,12.9444066,77.6978095,True,High,ORR East 1,East Zone 1,1440.0,,,0,HAL Old Airport
FKID005344,unplanned,others,13.0067539,77.6879797,False,Low,Non-corridor,East Zone 2,31.7,7.0,6.0,1,K.R. Pura
FKID005345,unplanned,vehicle_breakdown,12.9823732,77.5176914,False,Low,Non-corridor,West Zone 1,44.6,8.0,6.0,1,Kamakshipalya
FKID005346,unplanned,vehicle_breakdown,13.0903927,77.5966824,False,High,Bellary Road 2,North Zone 2,40.7,9.0,6.0,1,Yelahanka
FKID005347,unplanned,accident,13.0078785,77.5268075,False,Low,Non-corridor,West Zone 1,15.4,19.0,6.0,1,Rajajinagar
FKID005348,unplanned,vehicle_breakdown,12.97726717,77.75125437,False,Low,Non-corridor,East Zone 1,14.4,20.0,6.0,1,Whitefield
FKID005349,unplanned,vehicle_breakdown,12.9622023,77.5639864,False,High,Mysore Road,Central Zone 2,30.2,21.0,6.0,1,Chamarajpet
FKID005350,unplanned,congestion,12.9387649,77.7472979,False,Low,Non-corridor,East Zone 1,71.5,23.0,6.0,1,Whitefield
FKID005351,unplanned,vehicle_breakdown,13.0251804,77.7190904,True,Low,Non-corridor,East Zone 2,40.7,1.0,0.0,0,K.R. Pura
FKID005352,unplanned,vehicle_breakdown,13.0262679,77.5803919,False,Low,Non-corridor,North Zone 2,40.7,2.0,0.0,0,Kodigehalli
FKID005353,unplanned,procession,13.0551323,77.6009435,True,Low,Non-corridor,North Zone 1,36.5,5.0,0.0,0,Hebbala
FKID005354,planned,procession,13.05616,77.6025483,False,Low,Non-corridor,North Zone 1,36.5,5.0,0.0,0,Hebbala
FKID005355,unplanned,accident,12.9716801,77.6522918,False,Low,Non-corridor,Central Zone 1,40.0,9.0,0.0,0,Jeevanbheemanagar
FKID005356,unplanned,vehicle_breakdown,12.9964917,77.584805,False,High,Bellary Road 1,Central Zone 2,17.9,20.0,0.0,0,High ground
FKID005357,unplanned,pot_holes,12.8774395,77.6030816,False,Low,Non-corridor,South Zone 2,1440.0,21.0,0.0,0,Hulimavu
FKID005358,unplanned,pot_holes,12.8830905,77.6100616,False,Low,Non-corridor,South Zone 2,1440.0,21.0,0.0,0,Hulimavu
FKID005359,unplanned,pot_holes,12.8783186,77.6095049,False,Low,Non-corridor,South Zone 2,1440.0,21.0,0.0,0,Hulimavu
FKID005360,unplanned,pot_holes,12.8829479,77.6100225,False,Low,Non-corridor,South Zone 2,1440.0,21.0,0.0,0,Hulimavu
FKID005361,unplanned,vehicle_breakdown,13.0260995,77.5855288,False,High,Bellary Road 1,North Zone 2,40.7,21.0,0.0,0,R.T. Nagar
FKID005362,unplanned,pot_holes,12.883259,77.6085878,False,Low,Non-corridor,South Zone 2,1440.0,21.0,0.0,0,Hulimavu
FKID005363,unplanned,vehicle_breakdown,13.0260537,77.5855025,False,High,Bellary Road 1,North Zone 2,40.7,21.0,0.0,0,Kodigehalli
FKID005364,unplanned,pot_holes,12.8781433,77.6103688,False,Low,Non-corridor,South Zone 2,1440.0,21.0,0.0,0,Hulimavu
FKID005365,unplanned,pot_holes,12.8768426,77.6110926,False,Low,Non-corridor,South Zone 2,1440.0,21.0,0.0,0,Hulimavu
FKID005366,unplanned,pot_holes,12.8761152,77.6167541,False,Low,Non-corridor,South Zone 1,1440.0,21.0,0.0,0,Hulimavu
FKID005367,unplanned,pot_holes,12.8678404,77.6171272,False,Low,Non-corridor,South Zone 1,1440.0,21.0,0.0,0,Hulimavu
FKID005368,unplanned,pot_holes,12.8693181,77.616236,False,Low,Non-corridor,South Zone 1,1440.0,21.0,0.0,0,Hulimavu
FKID005369,unplanned,pot_holes,12.8768732,77.6162535,False,Low,Non-corridor,South Zone 2,1440.0,21.0,0.0,0,Hulimavu
FKID005370,unplanned,pot_holes,12.8788083,77.6165293,False,Low,Non-corridor,South Zone 2,1440.0,21.0,0.0,0,Hulimavu
FKID005371,unplanned,pot_holes,12.8772564,77.6162832,False,Low,Non-corridor,South Zone 2,1440.0,21.0,0.0,0,Hulimavu
FKID005372,unplanned,vehicle_breakdown,12.9846424,77.5970767,False,High,CBD 2,Central Zone 2,40.7,22.0,0.0,0,High ground
FKID005373,unplanned,vehicle_breakdown,13.0229251,77.6468839,False,High,ORR North 1,East Zone 2,40.7,22.0,0.0,0,Hennuru
FKID005374,unplanned,others,12.97587769,77.56433655,False,High,Magadi Road,Central Zone 2,452.1,22.0,0.0,0,Magadi Road
FKID005375,unplanned,vehicle_breakdown,12.9623268,77.629384,False,Low,Non-corridor,Central Zone 1,40.7,22.0,0.0,0,Halasur
FKID005376,unplanned,vehicle_breakdown,13.1140117,77.6062667,False,High,Bellary Road 2,North Zone 2,40.7,23.0,0.0,0,Yelahanka
FKID005377,unplanned,others,13.1116919,77.6045523,False,High,Bellary Road 2,North Zone 2,1440.0,23.0,0.0,0,Yelahanka
FKID005378,unplanned,vehicle_breakdown,13.0187649,77.5577122,False,High,Tumkur Road,West Zone 2,25.5,23.0,0.0,0,Yeshwanthpura
FKID005379,unplanned,accident,12.8794381,77.6459502,False,High,Hosur Road,South Zone 2,33.5,23.0,0.0,0,Electronic City
FKID005380,unplanned,construction,12.9134986,77.6038584,False,Low,Non-corridor,South Zone 2,1440.0,0.0,1.0,0,Mico Layout
FKID005381,unplanned,vehicle_breakdown,13.0815595,77.5482229,False,Low,Non-corridor,North Zone 1,5.0,0.0,2.0,0,Yelahanka
FKID005382,unplanned,vehicle_breakdown,13.019729,77.7090559,False,Low,Non-corridor,East Zone 2,81.4,2.0,1.0,0,K.R. Pura
FKID005383,unplanned,accident,13.07578,77.6508617,False,Low,Non-corridor,East Zone 2,40.0,2.0,1.0,0,Hennuru
FKID005384,unplanned,others,13.1093673,77.6036098,False,High,Bellary Road 2,North Zone 2,1440.0,4.0,1.0,0,Yelahanka
FKID005385,unplanned,vehicle_breakdown,13.0481741,77.4988696,False,Low,Non-corridor,West Zone 1,40.7,4.0,1.0,0,Peenya
FKID005386,unplanned,vehicle_breakdown,13.0076699,77.5267781,False,Low,Non-corridor,West Zone 1,40.7,5.0,1.0,0,Rajajinagar
FKID005387,unplanned,vehicle_breakdown,13.0073591,77.5266529,False,Low,Non-corridor,West Zone 1,40.7,5.0,1.0,0,Rajajinagar
FKID005388,unplanned,vehicle_breakdown,12.97574,77.5096283,False,Low,Non-corridor,West Zone 1,40.7,5.0,1.0,0,Jnanabharathi
FKID005389,planned,construction,12.9895606,77.6638081,True,Low,Non-corridor,Central Zone 1,1440.0,6.0,1.0,0,Banaswadi
FKID005390,unplanned,vehicle_breakdown,12.9854074,77.5250191,False,High,Magadi Road,West Zone 1,40.7,6.0,1.0,0,Kamakshipalya
FKID005391,unplanned,vehicle_breakdown,12.9460489,77.6984784,False,High,ORR East 1,East Zone 1,40.7,19.0,1.0,0,HAL Old Airport
FKID005392,unplanned,accident,12.8851455,77.6424929,False,High,Hosur Road,South Zone 2,40.0,19.0,1.0,0,Electronic City
FKID005393,unplanned,accident,13.0333942,77.5885499,False,High,Bellary Road 1,North Zone 2,40.0,20.0,1.0,0,Hebbala
FKID005394,planned,construction,12.9694992,77.700567,False,High,ORR East 2,East Zone 1,1440.0,21.0,1.0,0,HAL Old Airport
FKID005395,unplanned,pot_holes,12.95452,77.6424384,False,High,IRR(Thanisandra road),Central Zone 1,1440.0,22.0,1.0,0,Jeevanbheemanagar
FKID005396,unplanned,vehicle_breakdown,13.090383,77.5966984,False,High,Bellary Road 2,North Zone 2,6.8,22.0,1.0,0,Yelahanka
FKID005397,unplanned,vehicle_breakdown,13.0325733,77.629965,True,High,ORR North 1,North Zone 1,40.7,22.0,1.0,0,Hennuru
FKID005398,unplanned,vehicle_breakdown,13.0495297,77.4954996,False,Low,Non-corridor,West Zone 1,40.7,22.0,1.0,0,Chikkabanavara
FKID005399,unplanned,others,13.0265128,77.6201471,False,Low,Non-corridor,North Zone 1,1440.0,3.0,2.0,0,K.G. Halli
FKID005400,unplanned,vehicle_breakdown,13.0199284,77.5006714,False,High,Tumkur Road,West Zone 1,40.7,23.0,1.0,0,Yeshwanthpura
FKID005401,unplanned,accident,12.8967191,77.5723686,False,Low,Non-corridor,South Zone 2,40.0,22.0,1.0,0,J.P. Nagar
FKID005402,unplanned,accident,12.9948122,77.693173,False,Low,Non-corridor,East Zone 1,216.1,21.0,1.0,0,Mahadevapura
FKID005403,planned,construction,12.9897442,77.6634633,True,Low,Non-corridor,Central Zone 1,1440.0,4.0,2.0,0,Banaswadi
FKID005404,unplanned,pot_holes,12.9949099,77.6160136,False,Low,Non-corridor,North Zone 1,1440.0,22.0,1.0,0,Pulikeshinagar(F.Town)
FKID005405,planned,construction,12.9896892,77.6634138,True,Low,Non-corridor,Central Zone 1,1440.0,4.0,2.0,0,Banaswadi
FKID005406,unplanned,accident,13.0335547,77.48276889,False,Low,Non-corridor,West Zone 1,40.0,4.0,2.0,0,Peenya
FKID005407,unplanned,vehicle_breakdown,12.9878346,77.4940169,False,High,Magadi Road,West Zone 1,40.7,5.0,2.0,0,Kamakshipalya
FKID005408,unplanned,others,13.041804,77.5477005,False,High,ORR North 2,North Zone 2,7.4,5.0,2.0,0,Jalahalli
FKID005409,unplanned,accident,13.1276933,77.6137033,False,High,Bellary Road 2,North Zone 2,39.6,5.0,2.0,0,Yelahanka
FKID005410,unplanned,vehicle_breakdown,12.9549495,77.5803014,False,Low,Non-corridor,Central Zone 2,40.7,5.0,2.0,0,City Market
FKID005411,unplanned,accident,13.0698007,77.5855285,False,Low,Non-corridor,North Zone 1,40.0,6.0,2.0,0,Kodigehalli
FKID005412,planned,construction,12.9694725,77.7005959,False,High,ORR East 2,East Zone 1,1440.0,21.0,2.0,0,HAL Old Airport
FKID005413,unplanned,others,12.9895441,77.663815,True,Low,Non-corridor,Central Zone 1,452.1,21.0,2.0,0,Banaswadi
FKID005414,unplanned,vehicle_breakdown,12.8508093,77.5545817,False,Low,Non-corridor,South Zone 1,40.7,,,0,Thalagattapura
FKID005415,unplanned,vehicle_breakdown,12.9228533,77.6576917,False,High,ORR East 1,Central Zone 1,81.2,21.0,2.0,0,Bellandur
FKID005416,unplanned,vehicle_breakdown,12.8757572,77.4964189,False,Low,Non-corridor,South Zone 1,58.7,22.0,2.0,0,Thalagattapura
FKID005417,unplanned,vehicle_breakdown,12.8669473,77.5071756,False,Low,Non-corridor,South Zone 1,48.1,22.0,2.0,0,Thalagattapura
FKID005418,unplanned,vehicle_breakdown,13.0593972,77.6325951,False,High,Hennur Main Road,North Zone 1,40.7,22.0,2.0,0,Hennuru
FKID005419,unplanned,vehicle_breakdown,13.0621794,77.5444587,False,Low,Non-corridor,North Zone 1,40.7,22.0,2.0,0,Jalahalli
FKID005420,unplanned,others,12.9476317,77.5331017,False,High,Mysore Road,West Zone 2,63.2,22.0,2.0,0,Byatarayanapura
FKID005421,unplanned,vehicle_breakdown,12.8600582,77.5215949,False,Low,Non-corridor,South Zone 1,22.9,22.0,2.0,0,Thalagattapura
FKID005422,unplanned,vehicle_breakdown,12.8425759,77.5885226,False,Low,Non-corridor,South Zone 1,63.7,23.0,2.0,0,Hulimavu
FKID005423,unplanned,vehicle_breakdown,13.0042703,77.6629128,False,High,ORR North 1,Central Zone 1,40.7,2.0,3.0,0,Banaswadi
FKID005424,unplanned,tree_fall,13.1112089,77.6337925,False,High,Hennur Main Road,North Zone 2,732.1,2.0,3.0,0,Yelahanka
FKID005425,unplanned,tree_fall,13.1112688,77.6338053,False,High,Hennur Main Road,North Zone 2,732.1,2.0,3.0,0,Yelahanka
FKID005426,unplanned,others,12.9417825,77.7470581,False,Low,Non-corridor,East Zone 1,99.6,2.0,3.0,0,Whitefield
FKID005427,unplanned,vehicle_breakdown,13.0446122,77.5830636,False,High,ORR North 2,North Zone 1,40.7,3.0,3.0,0,Kodigehalli
FKID005428,unplanned,vehicle_breakdown,13.0356667,77.58912,False,High,Bellary Road 1,North Zone 2,19.8,4.0,3.0,0,Kodigehalli
FKID005429,unplanned,vehicle_breakdown,12.9996649,77.6752443,False,High,ORR East 2,East Zone 2,92.9,4.0,3.0,0,Banaswadi
FKID005430,unplanned,vehicle_breakdown,13.0360183,77.5891833,False,High,Bellary Road 1,North Zone 2,147.6,5.0,3.0,0,Kodigehalli
FKID005431,unplanned,others,13.0701327,77.5869723,False,Low,Non-corridor,North Zone 1,452.1,6.0,3.0,0,Kodigehalli
FKID005432,unplanned,construction,12.9839509,77.5286651,True,High,Magadi Road,West Zone 1,1440.0,18.0,3.0,0,Kamakshipalya
FKID005433,unplanned,vehicle_breakdown,13.0000387,77.6766808,False,High,ORR East 2,East Zone 2,31.2,19.0,3.0,0,Mahadevapura
FKID005434,unplanned,others,13.0652039,77.6404893,True,Low,Non-corridor,East Zone 2,112.7,19.0,3.0,0,Hennuru
FKID005435,unplanned,road_conditions,13.1214112,77.6181754,False,Low,Non-corridor,North Zone 2,1440.0,20.0,3.0,0,Yelahanka
FKID005436,planned,construction,12.9694857,77.7005888,False,High,ORR East 2,East Zone 1,1440.0,,,0,HAL Old Airport
FKID005437,unplanned,vehicle_breakdown,12.913157,77.6254496,False,High,Hosur Road,South Zone 2,40.7,21.0,3.0,0,HSR Layout
FKID005438,unplanned,vehicle_breakdown,12.91311,77.6252874,False,High,Hosur Road,South Zone 2,40.7,21.0,3.0,0,HSR Layout
FKID005439,unplanned,vehicle_breakdown,12.9976602,77.5841298,False,High,Bellary Road 1,Central Zone 2,40.7,21.0,3.0,0,Sheshadripuram
FKID005440,unplanned,vehicle_breakdown,12.9975806,77.5841317,False,High,Bellary Road 1,Central Zone 2,40.7,21.0,3.0,0,Sheshadripuram
FKID005441,unplanned,vehicle_breakdown,12.997267,77.5847123,False,High,Bellary Road 1,Central Zone 2,40.7,21.0,3.0,0,High ground
FKID005442,planned,construction,12.9894727,77.6639226,False,Low,Non-corridor,Central Zone 1,1440.0,22.0,3.0,0,Banaswadi
FKID005443,unplanned,vehicle_breakdown,12.9936926,77.6615233,False,Low,Non-corridor,Central Zone 1,40.7,22.0,3.0,0,Banaswadi
FKID005444,unplanned,others,13.0495007,77.5936943,False,High,Bellary Road 1,North Zone 1,1440.0,1.0,4.0,0,Hebbala
FKID005445,unplanned,vehicle_breakdown,13.040118,77.5439573,False,High,ORR North 2,North Zone 2,11.0,23.0,3.0,0,Jalahalli
FKID005446,planned,construction,12.9896734,77.6634169,True,Low,Non-corridor,Central Zone 1,1440.0,0.0,4.0,0,Banaswadi
FKID005447,unplanned,water_logging,13.1287618,77.6140528,False,High,Bellary Road 2,North Zone 2,402.9,2.0,4.0,0,Yelahanka
FKID005448,unplanned,vehicle_breakdown,12.9230675,77.6705331,False,High,ORR East 1,East Zone 1,40.7,5.0,4.0,0,Bellandur
FKID005449,unplanned,others,12.9975256,77.5470383,False,High,West of Chord Road,West Zone 1,81.2,5.0,4.0,0,Vijayanagara
FKID005450,unplanned,vehicle_breakdown,13.0083147,77.5268746,False,Low,Non-corridor,West Zone 1,40.7,6.0,4.0,0,Rajajinagar
FKID005451,unplanned,vehicle_breakdown,12.9666279,77.5047999,False,Low,Non-corridor,West Zone 1,50.9,6.0,4.0,0,Jnanabharathi
FKID005452,unplanned,vehicle_breakdown,12.984534,77.5280156,False,High,Magadi Road,West Zone 1,40.7,7.0,4.0,0,Kamakshipalya
FKID005453,unplanned,pot_holes,13.0000936,77.4864768,False,Low,Non-corridor,West Zone 1,1440.0,9.0,4.0,0,Kamakshipalya
FKID005454,planned,construction,13.0395117,77.6415371,False,High,Airport New South Road,East Zone 2,1440.0,19.0,4.0,0,Hennuru
FKID005455,unplanned,vehicle_breakdown,12.9917496,77.5854785,False,High,Bellary Road 1,Central Zone 2,40.7,19.0,4.0,0,High ground
FKID005456,unplanned,vehicle_breakdown,13.0217783,77.6490837,False,High,ORR North 1,North Zone 1,25.9,20.0,4.0,0,Banaswadi
FKID005457,planned,construction,12.9694731,77.7006015,False,High,ORR East 2,East Zone 1,1440.0,20.0,4.0,0,HAL Old Airport
FKID005458,unplanned,vehicle_breakdown,13.009919,77.5275416,False,Low,Non-corridor,West Zone 1,40.7,21.0,4.0,0,Rajajinagar
FKID005459,planned,construction,12.9896141,77.6637936,False,Low,Non-corridor,Central Zone 1,1440.0,22.0,4.0,0,Banaswadi
FKID005460,unplanned,water_logging,13.1213994,77.6180718,False,Low,Non-corridor,North Zone 2,197.3,0.0,5.0,1,Yelahanka
FKID005461,unplanned,vehicle_breakdown,13.1096246,77.5804484,False,Low,Non-corridor,North Zone 2,40.7,3.0,5.0,1,Yelahanka
FKID005462,unplanned,vehicle_breakdown,12.8676382,77.5819101,False,Low,Non-corridor,South Zone 1,40.7,3.0,5.0,1,Thalagattapura
FKID005463,unplanned,others,13.0501761,77.5936781,False,High,Bellary Road 1,North Zone 1,28.6,3.0,5.0,1,Hebbala
FKID005464,unplanned,construction,13.0393919,77.641505,False,High,Airport New South Road,North Zone 1,7.0,3.0,5.0,1,Hennuru
FKID005465,unplanned,accident,12.9984053,77.663273,False,High,ORR North 1,Central Zone 1,50.1,5.0,5.0,1,Banaswadi
FKID005466,unplanned,vehicle_breakdown,12.8911961,77.6067108,False,Low,Non-corridor,South Zone 2,40.7,6.0,5.0,1,Mico Layout
FKID005467,unplanned,vehicle_breakdown,12.9606981,77.5129745,False,Low,Non-corridor,West Zone 1,56.6,7.0,5.0,1,Jnanabharathi
FKID005468,unplanned,vehicle_breakdown,13.0353947,77.5891024,False,High,Bellary Road 1,North Zone 2,40.7,19.0,5.0,1,Hebbala
FKID005469,planned,construction,13.0394672,77.6416237,False,High,Airport New South Road,North Zone 1,1440.0,,,0,Hennuru
FKID005470,planned,construction,13.0393868,77.641649,False,High,Airport New South Road,North Zone 1,1440.0,19.0,5.0,1,Hennuru
FKID005471,unplanned,vehicle_breakdown,12.9065098,77.4731509,False,High,Mysore Road,West Zone 1,40.7,19.0,5.0,1,Kengeri
FKID005472,unplanned,construction,12.9895912,77.6637668,False,Low,Non-corridor,Central Zone 1,1440.0,20.0,5.0,1,Banaswadi
FKID005473,planned,public_event,12.85682957,77.58884114,True,High,Bannerghata Road,South Zone 1,64.5,,,0,Thalagattapura
FKID005474,unplanned,vehicle_breakdown,13.049087,77.4973746,False,Low,Non-corridor,North Zone 2,40.7,20.0,5.0,1,Chikkabanavara
FKID005475,unplanned,vehicle_breakdown,12.9675483,77.6530283,True,Low,Non-corridor,Central Zone 1,40.7,20.0,5.0,1,Jeevanbheemanagar
FKID005476,unplanned,vehicle_breakdown,12.9405392,77.5247876,False,High,Mysore Road,West Zone 1,40.7,20.0,5.0,1,Byatarayanapura
FKID005477,unplanned,vehicle_breakdown,13.0488417,77.4972148,False,Low,Non-corridor,North Zone 2,40.7,21.0,5.0,1,Chikkabanavara
